TimeStamp|Site|ArticleNumber|MCH5|BaseUoM|UnreUseQty|UnreConsQty|TransitQty|UnprSaleQty
20231002051008|1511|10014297|102010102|G1||||
20231002051008|1511|10015143|102010308|VI||||
20231002051008|1511|10167172|203030406|CAI||||
20231002051008|1511|10197614|102010108|G1||||
20231002051008|1511|10007366|102061202|HOP||||
20231002051008|1511|10170660|202020204|CHA||||
20231002051008|1511|10307181|102060905|G1||||
20231002051008|1511|10141474|102060403|HOP||||
20231002051008|1511|10311523|202030310|CHA||||
20231002051008|1511|10164194|201070906|CAI||||
20231002051008|1511|10005004|102010302|KG||||
20231002051008|1511|10330383|201010105|ZD||||
20231002051008|1511|10183000|101020102|SU||||
20231002051008|1511|10165142|201030104|CAI||||
20231002051008|1511|10167147|203030203|ZBO||||
20231002051008|1511|10005436|102020602|G1||||
20231002051008|1511|10184296|102040401|G1||||
20231002051008|1511|10008751|102060517|CHA||||
20231002051008|1511|10327516|102010102|G1||||
20231002051008|1511|10331030|201010403|CAI||||
20231002051008|1511|10250495|203030320|CAI||||
20231002051008|1511|10331289|201051201|CAI||||
20231002051008|1511|10182902|101020201|KH||||
20231002051008|1511|10283685|101020501|G1||||
20231002051008|1511|10620359|101040201|KH||||
20231002051008|1511|10140225|101050302|KG||||
20231002051008|1511|50000964|501020201|CUO||||
20231002051008|1511|10600870|102060903|G1||||
20231002051008|1511|10607192|102010102|HOP||||
20231002051008|1511|10182605|101020101|G1||||
20231002051008|1511|10620251|101020101|CAI||||
20231002051008|1511|10182295|101010401|G1||||
20231002051008|1511|10180845|102060509|LO||||
20231002051008|1511|10180793|203010106|CAI||||
20231002051008|1511|10265849|101050402|G1||||
20231002051008|1511|10007959|102060902|G1||||
20231002051008|1511|10161780|202010205|LOC||||
20231002051008|1511|10638189|101040501|KH||||
20231002051008|1511|10242970|101030402|G1||||
20231002051008|1511|10281791|101030302|G1||||
20231002051008|1511|10282940|101020102|G1||||
20231002051008|1511|10165494|201010403|CAI||||
20231002051008|1511|10140805|101040504|KH||||
20231002051008|1511|10332618|203040201|CAI||||
20231002051008|1511|10141047|102060599|G1||||
20231002051008|1511|10628239|101020501|HOP||||
20231002051008|1511|10283763|101030102|CAI||||
20231002051008|1511|10605392|203011501|CAI||||
20231002051008|1511|10019805|202020213|G1||||
20231002051008|1511|10600447|202030318|CHA||||
20231002051008|1511|10333203|203010303|HOP||||
20231002051008|1511|10161031|202010302|G1||||
20231002051008|1511|10010489|102020602|HOP||||
20231002051008|1511|10333960|201010503|ZBO||||
20231002051008|1511|10333564|203040799|QUY||||
20231002051008|1511|10282076|101010302|CAI||||
20231002051008|1511|10283242|101020102|CAI||||
20231002051008|1511|10130899|203050402|CAI||||
20231002051008|1511|10009349|102060503|CHA||||
20231002051008|1511|10332694|203040799|QUY||||
20231002051008|1511|10167118|203030332|ZBO||||
20231002051008|1511|10629775|102061003|HOP||||
20231002051008|1511|10242410|101050303|KG||||
20231002051008|1511|10184289|102040201|G1||||
20231002051008|1511|10162200|202030305|CHA||||
20231002051008|1511|10167077|201051201|CAI||||
20231002051008|1511|10265682|201010306|CAI||||
20231002051008|1511|10009327|102060303|G1||||
20231002051008|1511|10637648|201070912|CAI||||
20231002051008|1511|10193875|102010601|HOP||||
20231002051008|1511|10326509|102061203|LO||||
20231002051008|1511|10012067|102030603|CHA||||
20231002051008|1511|10166366|201052003|CAI||||
20231002051008|1511|10056551|102030407|LON||||
20231002051008|1511|10304631|203011502|CAI||||
20231002051008|1511|10283107|101030402|G1||||
20231002051008|1511|10243116|101050305|KG||||
20231002051008|1511|10639844|102060705|LON||||
20231002051008|1511|10242535|101050203|KH||||
20231002051008|1511|10015709|102010504|LON||||
20231002051008|1511|10240857|101050202|KG||||
20231002051008|1511|10281238|101020101|G1||||
20231002051008|1511|10264568|201010403|CAI||||
20231002051008|1511|10013619|102010102|HOP||||
20231002051008|1511|10018132|202030317|CHA||||
20231002051008|1511|10263763|201030701|ZBO||||
20231002051008|1511|10242374|101030202|KH||||
20231002051008|1511|10618199|102060503|LO||||
20231002051008|1511|10081047|101050403|HOP||||
20231002051008|1511|10033649|203040308|VI||||
20231002051008|1511|10165263|201010403|CAI||||
20231002051008|1511|10008603|102060510|G1||||
20231002051008|1511|10333296|203010501|CAI||||
20231002051008|1511|10251009|203030106|VI||||
20231002051008|1511|10333375|203010203|CON||||
20231002051008|1511|10638577|203010503|CAI||||
20231002051008|1511|10265859|101060211|G1||||
20231002051008|1511|10283111|101030402|G1||||
20231002051008|1511|10056609|102060409|G1||||
20231002051008|1511|10628714|101040201|G1||||
20231002051008|1511|10242937|101030302|G1||||
20231002051008|1511|10333361|203010503|CAI||||
20231002051008|1511|10283650|101020601|CHA||||
20231002051008|1511|10196401|203030227|CUO||||
20231002051008|1511|10024735|203030104|CAI||||
20231002051008|1511|10196697|203040704|QUY||||
20231002051008|1511|10197509|102010108|HOP||||
20231002051008|1511|10330689|201010401|CAI||||
20231002051008|1511|10618885|202010204|G1||||
20231002051008|1511|10053905|101030303|KG||||
20231002051008|1511|10192455|102010303|VI||||
20231002051008|1511|10010256|102061308|G1||||
20231002051008|1511|10194302|201011104|CAI||||
20231002051008|1511|10141714|102060703|LON||||
20231002051008|1511|10165645|201052102|CAI||||
20231002051008|1511|10250476|203030299|CAI||||
20231002051008|1511|10195943|102010601|CAI||||
20231002051008|1511|10165876|203020110|CAI||||
20231002051008|1511|10165110|201010104|CAI||||
20231002051008|1511|10141135|102060207|CHA||||
20231002051008|1511|10214391|101050402|HOP||||
20231002051008|1511|10163912|203010206|CAI||||
20231002051008|1511|50000384|501020201|KG||||
20231002051008|1511|10250321|203030332|ZBO||||
20231002051008|1511|10054672|101030302|KG||||
20231002051008|1511|10628012|202030616|CHA||||
20231002051008|1511|10026629|203030211|CAI||||
20231002051008|1511|10142134|102061308|G1||||
20231002051008|1511|10604841|101010301|CAI||||
20231002051008|1511|10624838|102040401|G1||||
20231002051008|1511|10056595|102010601|HOP||||
20231002051008|1511|10018354|202030402|TUY||||
20231002051008|1511|10235247|203030401|CAI||||
20231002051008|1511|10243249|101030304|KH||||
20231002051008|1511|10142082|102060706|HOP||||
20231002051008|1511|10011239|102030404|CHA||||
20231002051008|1511|10331200|201051101|ZBO||||
20231002051008|1511|10017002|202030501|CHA||||
20231002051008|1511|10615401|102061003|G1||||
20231002051008|1511|10007845|102060602|G1||||
20231002051008|1511|10140052|101020501|QUA||||
20231002051008|1511|10182879|102040504|G1||||
20231002051008|1511|10183265|101020102|SU||||
20231002051008|1511|10617340|102060502|G1||||
20231002051008|1511|10161706|202030703|ZBO||||
20231002051008|1511|10192447|102010303|HOP||||
20231002051008|1511|10234305|102030803|G1||||
20231002051008|1511|10333580|203040799|QUY||||
20231002051008|1511|10161819|202020109|G1||||
20231002051008|1511|10263756|201030701|ZBO||||
20231002051008|1511|10015646|102010402|G1||||
20231002051008|1511|10619602|201010401|CAI||||
20231002051008|1511|10265749|201010104|CAI||||
20231002051008|1511|10183172|101040402|KG||||
20231002051008|1511|10604506|202020104|G1||||
20231002051008|1511|10170720|202020104|G1||||
20231002051008|1511|10166239|201051202|CAI||||
20231002051008|1511|10330697|201010101|CAI||||
20231002051008|1511|10165746|201010403|CAI||||
20231002051008|1511|10232049|201030104|CAI||||
20231002051008|1511|10162315|202010206|G1||||
20231002051008|1511|10195964|102010507|G1||||
20231002051008|1511|10193137|102010303|G1||||
20231002051008|1511|10161343|202030504|VI||||
20231002051008|1511|10165720|203020505|CAI||||
20231002051008|1511|10196723|203040704|QUY||||
20231002051008|1511|10020200|202010103|G1||||
20231002051008|1511|10054133|101020402|LO||||
20231002051008|1511|10283438|101030302|G1||||
20231002051008|1511|10309723|999999995|CAI||||
20231002051008|1511|10006050|102020303|HOP||||
20231002051008|1511|10008238|102060905|CAI||||
20231002051008|1511|10283272|101020801|CAI||||
20231002051008|1511|10331673|201052003|CAI||||
20231002051008|1511|10265877|101060102|KG||||
20231002051008|1511|10183372|101010303|G1||||
20231002051008|1511|10242690|101030303|KG||||
20231002051008|1511|10281561|101030302|KG||||
20231002051008|1511|10164908|203010206|TUI||||
20231002051008|1511|10331028|201010403|CAI||||
20231002051008|1511|10265713|201010305|CAI||||
20231002051008|1511|10182356|101020201|KH||||
20231002051008|1511|50006489|501010101|CAI||||
20231002051008|1511|10018745|202030320|CHA||||
20231002051008|1511|10403695|102030405|G4||||
20231002051008|1511|10165806|201030701|CAI||||
20231002051008|1511|10623540|203030320|CAI||||
20231002051008|1511|10325653|102010601|HOP||||
20231002051008|1511|10184183|202030402|TUP||||
20231002051008|1511|10236558|102060104|G1||||
20231002051008|1511|10601682|101050602|G1||||
20231002051008|1511|10303864|102010504|G1||||
20231002051008|1511|10242982|101030303|G1||||
20231002051008|1511|10171205|202020109|G1||||
20231002051008|1511|10183738|102050103|G1||||
20231002051008|1511|10616354|102070102|CAI||||
20231002051008|1511|10250995|203030105|G1||||
20231002051008|1511|10270077|101030303|KHA||||
20231002051008|1511|10163866|203020601|CAI||||
20231002051008|1511|10016837|202030501|CHA||||
20231002051008|1511|10013214|102030305|G1||||
20231002051008|1511|10629924|202030401|CAI||||
20231002051008|1511|10183151|101040201|KG||||
20231002051008|1511|10183916|202030403|CHA||||
20231002051008|1511|10036153|203010304|ZBO||||
20231002051008|1511|10322775|102060511|CAN||||
20231002051008|1511|10196196|102020204|G3||||
20231002051008|1511|10160889|202030326|CHA||||
20231002051008|1511|10008372|102060902|G1||||
20231002051008|1511|10141755|102060401|G1||||
20231002051008|1511|10016856|202030502|CHA||||
20231002051008|1511|10602041|101050202|KG||||
20231002051008|1511|10283954|101050601|G1||||
20231002051008|1511|10068967|203010304|ZBO||||
20231002051008|1511|10193991|102010601|HOP||||
20231002051008|1511|10055146|101060120|KG||||
20231002051008|1511|10612570|202030307|CHA||||
20231002051008|1511|10283620|101010201|CAI||||
20231002051008|1511|10195432|102010112|G1||||
20231002051008|1511|10283086|101030102|CAI||||
20231002051008|1511|10306594|102010604|HOP||||
20231002051008|1511|10164278|201070907|CAI||||
20231002051008|1511|10162283|202030401|CAI||||
20231002051008|1511|10019644|202030313|CHA||||
20231002051008|1511|10283941|101050304|KG||||
20231002051008|1511|10160793|202030504|VI||||
20231002051008|1511|10183208|101040201|KG||||
20231002051008|1511|10024217|203030326|CAI||||
20231002051008|1511|10616887|102061308|G1||||
20231002051008|1511|10015413|102010301|G1||||
20231002051008|1511|10165329|201051101|ZBO||||
20231002051008|1511|10603749|202030315|TUY||||
20231002051008|1511|10058664|203030329|HOP||||
20231002051008|1511|10265850|101050402|G1||||
20231002051008|1511|10170090|102040308|G1||||
20231002051008|1511|10164109|201010305|CAI||||
20231002051008|1511|10264686|203020102|CAI||||
20231002051008|1511|50006126|501020801|ZBO||||
20231002051008|1511|10637864|102020602|G6||||
20231002051008|1511|10601827|102030303|HOP||||
20231002051008|1511|10615392|102061206|HOP||||
20231002051008|1511|10306387|201071003|CAI||||
20231002051008|1511|10170870|202030307|TUY||||
20231002051008|1511|10162793|201052203|CAI||||
20231002051008|1511|10243515|101030302|G1||||
20231002051008|1511|10036831|203010206|HOP||||
20231002051008|1511|10331452|203040799|QUY||||
20231002051008|1511|10602234|202030305|CHA||||
20231002051008|1511|10192429|102010504|LON||||
20231002051008|1511|10164912|203010103|CAI||||
20231002051008|1511|10270784|203030212|CAI||||
20231002051008|1511|10282977|101010302|HOP||||
20231002051008|1511|10019681|202020204|CAN||||
20231002051008|1511|10281540|101030302|KG||||
20231002051008|1511|10011252|102030404|CHA||||
20231002051008|1511|10008669|102060501|G1||||
20231002051008|1511|10284252|101060108|KG||||
20231002051008|1511|10165767|201010403|CAI||||
20231002051008|1511|10240126|101040501|KH||||
20231002051008|1511|10223999|102061308|G1||||
20231002051008|1511|10265981|101030203|G1||||
20231002051008|1511|10166353|201010401|CAI||||
20231002051008|1511|10324182|202030402|TUY||||
20231002051008|1511|10020353|202030202|G1||||
20231002051008|1511|10166132|201030703|ZBO||||
20231002051008|1511|50003972|501020201|ZTO||||
20231002051008|1511|10331165|201052004|CAI||||
20231002051008|1511|10140215|101060201|HOP||||
20231002051008|1511|10315172|101030303|KG||||
20231002051008|1511|10026551|202020111|HOP||||
20231002051008|1511|10331974|201051501|G2||||
20231002051008|1511|10162263|202020109|G1||||
20231002051008|1511|10163960|203010103|CAI||||
20231002051008|1511|10260170|201011002|CAI||||
20231002051008|1511|10170944|202030607|CHA||||
20231002051008|1511|10166350|201011104|CAI||||
20231002051008|1511|10265768|201030601|CAI||||
20231002051008|1511|10008807|102060503|HOP||||
20231002051008|1511|10053468|101050303|HOP||||
20231002051008|1511|10017572|202030319|CAI||||
20231002051008|1511|10184286|102040407|G1||||
20231002051008|1511|10243016|101030101|CAI||||
20231002051008|1511|10182936|101010101|CAI||||
20231002051008|1511|10265678|201010306|CAI||||
20231002051008|1511|10012078|102030603|HOP||||
20231002051008|1511|10140988|102061308|G3||||
20231002051008|1511|10264546|201011103|CAI||||
20231002051008|1511|10282517|101050601|HOP||||
20231002051008|1511|10626739|102010303|G1||||
20231002051008|1511|10166346|201010403|CAI||||
20231002051008|1511|10250310|203030320|CAI||||
20231002051008|1511|10402843|102060207|CHA||||
20231002051008|1511|10171079|202030609|TUY||||
20231002051008|1511|10331194|201010403|CAI||||
20231002051008|1511|10331679|201052003|CAI||||
20231002051008|1511|10055546|101010303|G1||||
20231002051008|1511|10163946|203010206|CAI||||
20231002051008|1511|10234296|102030806|HOP||||
20231002051008|1511|10606696|102020302|HOP||||
20231002051008|1511|50006442|501020804|CAI||||
20231002051008|1511|10167175|203030408|CAI||||
20231002051008|1511|10195953|102030102|LON||||
20231002051008|1511|10281690|101050501|KG||||
20231002051008|1511|10183028|101020102|G1||||
20231002051008|1511|10633123|102030304|LON||||
20231002051008|1511|10236860|202030502|CHA||||
20231002051008|1511|10331620|201010403|CAI||||
20231002051008|1511|10007963|102060902|G1||||
20231002051008|1511|10263368|201010403|CAI||||
20231002051008|1511|10306162|203020602|CAI||||
20231002051008|1511|10165520|201011104|CAI||||
20231002051008|1511|10015875|102010504|G1||||
20231002051008|1511|10082997|101020102|KG||||
20231002051008|1511|10163822|201010303|CAI||||
20231002051008|1511|10018202|202030205|HOP||||
20231002051008|1511|10181194|101040501|KH||||
20231002051008|1511|10629776|102061003|HOP||||
20231002051008|1511|10019412|202020103|CHA||||
20231002051008|1511|10602585|101020601|CHA||||
20231002051008|1511|10330658|201010401|CAI||||
20231002051008|1511|10071697|101040501|KG||||
20231002051008|1511|10250346|102010305|G1||||
20231002051008|1511|10320541|102010505|G1||||
20231002051008|1511|10017629|202030318|CHA||||
20231002051008|1511|10015597|102010504|G1||||
20231002051008|1511|10615933|102030806|G1||||
20231002051008|1511|10270746|203030399|TUI||||
20231002051008|1511|10283713|101030302|KG||||
20231002051008|1511|10623348|102010503|G1||||
20231002051008|1511|10007723|102061206|HOP||||
20231002051008|1511|10606079|102061307|G1||||
20231002051008|1511|10628548|202030502|CHA||||
20231002051008|1511|10010905|102060802|HOP||||
20231002051008|1511|10260564|201010104|CAI||||
20231002051008|1511|10165901|203020110|CAI||||
20231002051008|1511|10242850|101050101|KG||||
20231002051008|1511|10242708|101030402|G1||||
20231002051008|1511|10639385|101060126|KG||||
20231002051008|1511|10060852|102030409|LON||||
20231002051008|1511|10007926|102060905|G1||||
20231002051008|1511|10281714|101030303|KH||||
20231002051008|1511|10266015|201010401|CAI||||
20231002051008|1511|10331074|201051603|CAI||||
20231002051008|1511|50006111|501020201|CHA||||
20231002051008|1511|10263555|201010403|CAI||||
20231002051008|1511|10242592|101030302|G1||||
20231002051008|1511|10313310|102060506|CHA||||
20231002051008|1511|10017710|202030616|CHA||||
20231002051008|1511|10242685|101030402|KG||||
20231002051008|1511|10282816|101020102|SU||||
20231002051008|1511|10325961|203020602|CAI||||
20231002051008|1511|10613797|102050303|G1||||
20231002051008|1511|10313312|102060503|LO||||
20231002051008|1511|10332718|201051302|CAI||||
20231002051008|1511|10164301|201070905|CAI||||
20231002051008|1511|10140810|101040201|KH||||
20231002051008|1511|10017398|202030316|CHA||||
20231002051008|1511|10243391|101030302|G1||||
20231002051008|1511|10141532|102060606|G1||||
20231002051008|1511|10282149|101040402|KH||||
20231002051008|1511|10181043|102061308|LOC||||
20231002051008|1511|10319383|201071003|CAI||||
20231002051008|1511|10132364|101030302|KG||||
20231002051008|1511|10602326|101030302|KG||||
20231002051008|1511|10197582|102030411|CHA||||
20231002051008|1511|10621907|101020501|CAI||||
20231002051008|1511|10141576|102060606|G1||||
20231002051008|1511|10014565|102010301|G1||||
20231002051008|1511|10603705|202030321|CHA||||
20231002051008|1511|10008537|102060503|LO||||
20231002051008|1511|10600410|102061308|G1||||
20231002051008|1511|10165232|201010401|CAI||||
20231002051008|1511|10019693|202020211|G1||||
20231002051008|1511|10182393|101020801|G1||||
20231002051008|1511|10283695|101030303|KH||||
20231002051008|1511|10054783|101060108|KG||||
20231002051008|1511|10236230|101030303|KG||||
20231002051008|1511|10019088|202030205|HOP||||
20231002051008|1511|10197303|102010112|G1||||
20231002051008|1511|10013462|102010102|HOP||||
20231002051008|1511|10164545|203040799|QUY||||
20231002051008|1511|10007991|102060903|G1||||
20231002051008|1511|10264685|201030704|ZBO||||
20231002051008|1511|10162212|202030503|CHA||||
20231002051008|1511|10250225|203030105|G1||||
20231002051008|1511|10311987|102040105|CAI||||
20231002051008|1511|10624940|102060905|ZT1||||
20231002051008|1511|10300859|203052301|CAI||||
20231002051008|1511|10196851|203030208|CAI||||
20231002051008|1511|10167177|203030101|CAI||||
20231002051008|1511|10606370|102060502|LO||||
20231002051008|1511|10055053|101060136|KG||||
20231002051008|1511|10195532|102010602|HOP||||
20231002051008|1511|10160997|202030306|TUY||||
20231002051008|1511|10184001|102040105|CAI||||
20231002051008|1511|10613521|101040501|KG||||
20231002051008|1511|10183811|101010201|G1||||
20231002051008|1511|10196778|102030605|CHA||||
20231002051008|1511|10333701|203010106|CON||||
20231002051008|1511|10164891|201010801|CAI||||
20231002051008|1511|10055790|101020801|KG||||
20231002051008|1511|10281874|101030402|G1||||
20231002051008|1511|10195468|102010602|G1||||
20231002051008|1511|10234523|203030320|ZBO||||
20231002051008|1511|10016537|202030706|CAI||||
20231002051008|1511|10150047|102030409|CHA||||
20231002051008|1511|10162182|202030316|TUY||||
20231002051008|1511|10162432|202020210|HOP||||
20231002051008|1511|10012776|102030603|CHA||||
20231002051008|1511|10315835|203040303|ZBO||||
20231002051008|1511|10242896|101060106|HOP||||
20231002051008|1511|10006919|102040201|G1||||
20231002051008|1511|10406852|101020102|KG||||
20231002051008|1511|10314637|203030221|G1||||
20231002051008|1511|10250408|203030341|CAI||||
20231002051008|1511|10206088|102030303|G1||||
20231002051008|1511|10054898|101060209|KG||||
20231002051008|1511|10162223|202030402|TUY||||
20231002051008|1511|10008437|102060606|G1||||
20231002051008|1511|10282294|101020102|SU||||
20231002051008|1511|10182983|101010101|HOP||||
20231002051008|1511|10034466|203040413|HOP||||
20231002051008|1511|10243260|101030402|KG||||
20231002051008|1511|10164338|201070907|CAI||||
20231002051008|1511|10283518|101030303|KH||||
20231002051008|1511|10012176|102030603|CHA||||
20231002051008|1511|10162124|202030904|CHA||||
20231002051008|1511|10086758|202030316|TUY||||
20231002051008|1511|10197232|102030402|CHA||||
20231002051008|1511|10060851|102030409|CHA||||
20231002051008|1511|10008384|102060603|G1||||
20231002051008|1511|10002635|203050601|CAI||||
20231002051008|1511|10014733|102010303|G1||||
20231002051008|1511|10240694|101030303|KG||||
20231002051008|1511|10265489|201011001|CAI||||
20231002051008|1511|10055142|101060120|KG||||
20231002051008|1511|10170562|202030502|CHA||||
20231002051008|1511|10165080|201010801|CAI||||
20231002051008|1511|10639176|202010302|G1||||
20231002051008|1511|10184217|101010201|CAI||||
20231002051008|1511|10013174|102030305|G1||||
20231002051008|1511|10331278|201051901|CAI||||
20231002051008|1511|10315626|101010201|CAI||||
20231002051008|1511|10170647|202030320|CHA||||
20231002051008|1511|10230540|102010205|HOP||||
20231002051008|1511|10601879|102030806|HOP||||
20231002051008|1511|10160027|202030506|HOP||||
20231002051008|1511|10191601|102010505|G1||||
20231002051008|1511|10165988|203052507|CAI||||
20231002051008|1511|10331565|203040799|QUY||||
20231002051008|1511|10018515|202030401|CAI||||
20231002051008|1511|10282992|101010302|CAI||||
20231002051008|1511|10193685|201052301|CAI||||
20231002051008|1511|10009900|102060406|G1||||
20231002051008|1511|10605369|102020402|G1||||
20231002051008|1511|10615650|202030402|HOP||||
20231002051008|1511|10324173|202030302|CHA||||
20231002051008|1511|10602068|101050203|KG||||
20231002051008|1511|10184267|101020801|CAI||||
20231002051008|1511|10010981|102060801|G1||||
20231002051008|1511|10263562|201010401|CAI||||
20231002051008|1511|10170857|202030505|HOP||||
20231002051008|1511|10263449|201030504|CAI||||
20231002051008|1511|10027103|203030227|KG||||
20231002051008|1511|10624155|102060517|CHA||||
20231002051008|1511|10243494|101030403|G1||||
20231002051008|1511|10183230|102040102|HOP||||
20231002051008|1511|10165301|201051603|CAI||||
20231002051008|1511|10230515|102010602|HOP||||
20231002051008|1511|10056226|101060208|KG||||
20231002051008|1511|10619036|101020102|KG||||
20231002051008|1511|10167044|201010202|CAI||||
20231002051008|1511|10170515|202030318|CHA||||
20231002051008|1511|10316514|101020102|KG||||
20231002051008|1511|10195580|102010604|G1||||
20231002051008|1511|10054812|101060125|KG||||
20231002051008|1511|10270307|202010101|G1||||
20231002051008|1511|10056652|102010504|G1||||
20231002051008|1511|10613531|101040501|KG||||
20231002051008|1511|10243098|101030101|CAI||||
20231002051008|1511|10603526|101030303|G1||||
20231002051008|1511|10264857|201010201|CAI||||
20231002051008|1511|10054680|101030402|KG||||
20231002051008|1511|10183920|102040203|G1||||
20231002051008|1511|10191638|102010303|LO||||
20231002051008|1511|10638844|202030307|CHA||||
20231002051008|1511|10250169|202020101|G1||||
20231002051008|1511|10020584|202010207|HOP||||
20231002051008|1511|10331266|201051202|CAI||||
20231002051008|1511|10015553|102061003|HOP||||
20231002051008|1511|10033641|203040211|HOP||||
20231002051008|1511|10625430|102030603|CHA||||
20231002051008|1511|10164666|201050401|CAI||||
20231002051008|1511|10282837|101020501|CAI||||
20231002051008|1511|10184264|101020102|HOP||||
20231002051008|1511|50001223|501020201|KG||||
20231002051008|1511|10281939|101020601|SU||||
20231002051008|1511|10242520|101050103|KG||||
20231002051008|1511|50006052|501020801|CAI||||
20231002051008|1511|10190633|102010603|G1||||
20231002051008|1511|10251141|203051802|CAI||||
20231002051008|1511|10628533|202030316|TUY||||
20231002051008|1511|10624379|302010202|CAI||||
20231002051008|1511|10017524|202030317|CHA||||
20231002051008|1511|10283702|101030402|G1||||
20231002051008|1511|10330669|201010401|CAI||||
20231002051008|1511|10331855|201051202|CAI||||
20231002051008|1511|10331027|201010403|CAI||||
20231002051008|1511|10639265|102010205|HOP||||
20231002051008|1511|10323440|203020601|CAI||||
20231002051008|1511|10165848|203020110|CAI||||
20231002051008|1511|10140684|101020102|CAI||||
20231002051008|1511|10167140|203030221|VI||||
20231002051008|1511|10007108|102040302|G1||||
20231002051008|1511|10242573|101050103|KG||||
20231002051008|1511|10628005|202030309|CHA||||
20231002051008|1511|10009155|102060515|HOP||||
20231002051008|1511|10141399|102060517|CHA||||
20231002051008|1511|10270772|203030224|CAI||||
20231002051008|1511|10331095|201052003|CAI||||
20231002051008|1511|10330108|201010201|CAI||||
20231002051008|1511|10321173|202030305|CHA||||
20231002051008|1511|10323762|201071002|CAI||||
20231002051008|1511|10283422|101030302|G1||||
20231002051008|1511|10086506|102020902|G4||||
20231002051008|1511|10182904|101020201|KH||||
20231002051008|1511|10266181|201010403|CAI||||
20231002051008|1511|10260106|203040102|CAI||||
20231002051008|1511|10281841|101030203|HOP||||
20231002051008|1511|10600126|202030316|HOP||||
20231002051008|1511|10166207|201051101|ZBO||||
20231002051008|1511|10629076|203030308|CAI||||
20231002051008|1511|10331092|201052102|CAI||||
20231002051008|1511|10282439|101020101|CAI||||
20231002051008|1511|10405587|101050305|KG||||
20231002051008|1511|10250162|202030316|TUY||||
20231002051008|1511|10616383|202030318|CHA||||
20231002051008|1511|10250190|203051701|CAI||||
20231002051008|1511|10182949|101010302|CAI||||
20231002051008|1511|50006419|501010101|CAI||||
20231002051008|1511|10232580|202010204|G1||||
20231002051008|1511|10164226|201070902|ZBO||||
20231002051008|1511|10005254|102020203|HOP||||
20231002051008|1511|10281339|203030105|G1||||
20231002051008|1511|10402873|201030105|ZD||||
20231002051008|1511|10171034|202030318|CHA||||
20231002051008|1511|10142250|102060802|G1||||
20231002051008|1511|10315782|202020214|CHA||||
20231002051008|1511|10234263|202030320|CHA||||
20231002051008|1511|10083390|101020102|SU||||
20231002051008|1511|10265712|201010303|CAI||||
20231002051008|1511|10638471|102060905|HOP||||
20231002051008|1511|10195145|102030303|G1||||
20231002051008|1511|50006557|501020103|CUO||||
20231002051008|1511|10626458|102010205|G1||||
20231002051008|1511|10005318|102020204|HOP||||
20231002051008|1511|10283677|101020501|HOP||||
20231002051008|1511|10020473|202030701|HOP||||
20231002051008|1511|10197012|203030343|CAI||||
20231002051008|1511|10265976|101030203|G1||||
20231002051008|1511|10141608|102060511|CHA||||
20231002051008|1511|10019874|202020208|CHA||||
20231002051008|1511|10027092|203030205|CAI||||
20231002051008|1511|10283508|101020801|CAI||||
20231002051008|1511|10011287|102030402|CHA||||
20231002051008|1511|10639630|102010601|HOP||||
20231002051008|1511|10603701|202030309|CHA||||
20231002051008|1511|10333211|201052001|CAI||||
20231002051008|1511|10165414|201010403|CAI||||
20231002051008|1511|10083118|101020102|SU||||
20231002051008|1511|10331121|201050101|CAI||||
20231002051008|1511|10192475|201050103|G2||||
20231002051008|1511|10615934|201010402|CAI||||
20231002051008|1511|10250044|203030320|ZBO||||
20231002051008|1511|10170961|202030706|CAI||||
20231002051008|1511|10182019|102040305|G1||||
20231002051008|1511|10284246|203010204|CAI||||
20231002051008|1511|10027650|203020512|VI||||
20231002051008|1511|10264552|201010104|CAI||||
20231002051008|1511|10033613|203040201|VI||||
20231002051008|1511|10165488|201010403|CAI||||
20231002051008|1511|10250837|203030333|CAI||||
20231002051008|1511|10183314|101010301|CAI||||
20231002051008|1511|10165029|201051202|CAI||||
20231002051008|1511|10333333|203010503|CAI||||
20231002051008|1511|10167074|201051201|CAI||||
20231002051008|1511|10183903|101020102|SU||||
20231002051008|1511|10141792|102060905|G1||||
20231002051008|1511|10250830|203030332|ZBO||||
20231002051008|1511|10197593|102010305|CAI||||
20231002051008|1511|10010266|102061308|G1||||
20231002051008|1511|10622548|202030316|TUY||||
20231002051008|1511|10282489|101020201|HOP||||
20231002051008|1511|10196225|102010601|HOP||||
20231002051008|1511|10250133|203030320|ZBO||||
20231002051008|1511|10281246|101050602|HOP||||
20231002051008|1511|10281980|101030402|KG||||
20231002051008|1511|10260656|201050101|CAI||||
20231002051008|1511|10013499|102010109|HOP||||
20231002051008|1511|10604393|201010105|CAI||||
20231002051008|1511|10015046|102010305|G1||||
20231002051008|1511|10054992|101060209|KG||||
20231002051008|1511|10140586|101050203|KG||||
20231002051008|1511|10006083|102050202|G1||||
20231002051008|1511|10160590|202030501|CHA||||
20231002051008|1511|10194301|201011104|CAI||||
20231002051008|1511|10086645|102010406|G1||||
20231002051008|1511|10183248|101040402|KG||||
20231002051008|1511|10182526|101020101|HOP||||
20231002051008|1511|10181776|101020201|KH||||
20231002051008|1511|10242704|101030302|G1||||
20231002051008|1511|10242715|101060209|HOP||||
20231002051008|1511|10318810|202030321|CHA||||
20231002051008|1511|10005623|102050302|G1||||
20231002051008|1511|10025986|203030323|CAI||||
